,filename,folder,octTags0,octTags1,octTags2,octTags3,octTags4,all_label,fundus_image_qualified,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_focus-clearness,fi_unqualified_readable-range,fi_unqualified_others,path,exists
2821,1301163-20170712-L_170712111807921._036.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301163-20170712-L_170712111807921._036.png,TRUE
606,13011037-20171025-R_171025095423906_113.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011037-20171025-R_171025095423906_113.png,TRUE
1903,1301217-20190412-R_190412094100500._120.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301217-20190412-R_190412094100500._120.png,TRUE
1491,14004496-20170926-R_170926140734281_137.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14004496-20170926-R_170926140734281_137.png,TRUE
1031,1301022-20181022-L_181022100701234._191.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301022-20181022-L_181022100701234._191.png,TRUE
3468,1301143-20180604-L_180604102215953._197.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301143-20180604-L_180604102215953._197.png,TRUE
2873,17011016-20181008-L_181008105903953_137.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17011016-20181008-L_181008105903953_137.png,TRUE
200,16121049-20190705-R_1.2.276.0.75.2.1.20.0.3.190705085243328.1076358.17798_062.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_readable-rangenannan,0,1,0,0,1,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/16121049-20190705-R_1.2.276.0.75.2.1.20.0.3.190705085243328.1076358.17798_062.png,TRUE
1660,13011047-20190726-L_1.2.276.0.75.2.1.20.0.3.190726085311859.1076358.562_008.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011047-20190726-L_1.2.276.0.75.2.1.20.0.3.190726085311859.1076358.562_008.png,TRUE
2583,17071187-20191203-R_191203161910890.1076358.17225_128.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17071187-20191203-R_191203161910890.1076358.17225_128.png,TRUE
9,13011107-20190724-R_1.2.276.0.75.2.1.20.0.3.190724112825406.1076358.3093_016.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011107-20190724-R_1.2.276.0.75.2.1.20.0.3.190724112825406.1076358.3093_016.png,TRUE
1792,17071204-20190809-R_1.2.276.0.75.2.1.20.0.3.190809091258234.1076358.20712_073.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17071204-20190809-R_1.2.276.0.75.2.1.20.0.3.190809091258234.1076358.20712_073.png,TRUE
1324,86173777-20170717-R_170717161440781_106.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173777-20170717-R_170717161440781_106.png,TRUE
2042,15093031-20191127-R_191127150124772.1215738.1750_127.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093031-20191127-R_191127150124772.1215738.1750_127.png,TRUE
3203,14002234-20150325-L_150325142544953_154.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002234-20150325-L_150325142544953_154.png,TRUE
2632,13011027-20170227-R_170227114710968_099.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011027-20170227-R_170227114710968_099.png,TRUE
322,18140033-20191115-R_191115100749921.1076358.17005_146.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18140033-20191115-R_191115100749921.1076358.17005_146.png,TRUE
2985,1301022-20140909-R_140909151825812._100.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301022-20140909-R_140909151825812._100.png,TRUE
3451,86173438-20170630-R_170630102839140_184.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173438-20170630-R_170630102839140_184.png,TRUE
827,1427208-20180717-R_180717135916375._101.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427208-20180717-R_180717135916375._101.png,TRUE
1797,1427203-20151202-L_151202151201500._190.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427203-20151202-L_151202151201500._190.png,TRUE
2787,16121062-20191218-R_191218112807015.1076358.7259_109.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/16121062-20191218-R_191218112807015.1076358.7259_109.png,TRUE
2216,1427204-20171204-L_171204104739406._140.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_macular-positionnannan,0,1,0,1,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427204-20171204-L_171204104739406._140.png,TRUE
1938,86186364-20191206-R_1.2.276.0.75.2.1.20.0.3.191206134933968.1076358.15854_187.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186364-20191206-R_1.2.276.0.75.2.1.20.0.3.191206134933968.1076358.15854_187.png,TRUE
849,14002500-20150309-L_150309092701468_025.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002500-20150309-L_150309092701468_025.png,TRUE
1905,1301217-20151231-L_151231154935062._097.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301217-20151231-L_151231154935062._097.png,TRUE
3137,17071179-20200109-R_200109142933343.1076358.593_126.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17071179-20200109-R_200109142933343.1076358.593_126.png,TRUE
2636,86179269-20181030-L_181030101208734_021.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_othersnannan,0,1,0,0,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86179269-20181030-L_181030101208734_021.png,TRUE
765,1301043-20160606-R_160606101740171._150.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301043-20160606-R_160606101740171._150.png,TRUE
2170,13011084-20181121-L_181121150612078_087.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011084-20181121-L_181121150612078_087.png,TRUE
1272,1301176-20160128-L_160128101408625._021.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301176-20160128-L_160128101408625._021.png,TRUE
1213,1301008-20140317-R_140529110106515._091.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301008-20140317-R_140529110106515._091.png,TRUE
1651,14002445-20160216-R_16021614170629_168.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002445-20160216-R_16021614170629_168.png,TRUE
1818,1301008-20151118-R_151118103409703._148.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301008-20151118-R_151118103409703._148.png,TRUE
1763,86180596-20200120-R_200120150026453.1076358.3651_191.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86180596-20200120-R_200120150026453.1076358.3651_191.png,TRUE
2576,1301266-20151127-L_151127114936531._060.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301266-20151127-L_151127114936531._060.png,TRUE
8,1302130-20180718-R_180718150304828._052.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1302130-20180718-R_180718150304828._052.png,TRUE
3509,1301121-20170322-R_170322120356578._154.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301121-20170322-R_170322120356578._154.png,TRUE
1315,14004040-20161206-L_161206100954156_109.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14004040-20161206-L_161206100954156_109.png,TRUE
3052,15093027-20191127-R_191127111848961.1215738.4520_119.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093027-20191127-R_191127111848961.1215738.4520_119.png,TRUE
3213,18060009-20180712-R_180712151031562_020.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18060009-20180712-R_180712151031562_020.png,TRUE
2176,14002187-20141231-L_141231152047187_051.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002187-20141231-L_141231152047187_051.png,TRUE
1911,86185943-20191108-R_1.2.276.0.75.2.1.20.0.3.191108104405171.1076358.7917_138.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86185943-20191108-R_1.2.276.0.75.2.1.20.0.3.191108104405171.1076358.7917_138.png,TRUE
1625,1301076-20150428-L_150428101809609._125.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301076-20150428-L_150428101809609._125.png,TRUE
884,140401341-20150209-R_15020910570742_008.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/140401341-20150209-R_15020910570742_008.png,TRUE
2962,14001175-20150814-R_150814141642765_158.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001175-20150814-R_150814141642765_158.png,TRUE
2663,1301067-20170428-R_170428103747593._031.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301067-20170428-R_170428103747593._031.png,TRUE
2750,1427172-20161117-R_161117154711640._180.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427172-20161117-R_161117154711640._180.png,TRUE
2737,1301203-20180913-R_180913092158562._129.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301203-20180913-R_180913092158562._129.png,TRUE
346,1301023-20170313-R_170313152126312._173.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301023-20170313-R_170313152126312._173.png,TRUE
2472,1301044-20150323-L_150323111654296._109.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301044-20150323-L_150323111654296._109.png,TRUE
2774,86184647-20191218-R_191218094448255.1215738.11065_200.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86184647-20191218-R_191218094448255.1215738.11065_200.png,TRUE
875,13011074-20180525-L_180525141210203_048.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011074-20180525-L_180525141210203_048.png,TRUE
898,13011083-20181112-R_181112101342093_059.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011083-20181112-R_181112101342093_059.png,TRUE
2191,86186109-20191119-L_1.2.276.0.75.2.1.20.0.3.191119162910890.1076358.13513_160.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_macular-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_macular-positionfi_unqualified_othersnan,0,1,0,1,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186109-20191119-L_1.2.276.0.75.2.1.20.0.3.191119162910890.1076358.13513_160.png,TRUE
798,17071123-20191120-R_191120105723828.1076358.16319_118.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17071123-20191120-R_191120105723828.1076358.16319_118.png,TRUE
2115,15091605-20191125-L_191125101422114.1215738.29769_052.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15091605-20191125-L_191125101422114.1215738.29769_052.png,TRUE
1216,15093016-20191125-R_191125104640775.1215738.9413_107.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_macular-positionfi_unqualified_othersnan,0,1,1,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093016-20191125-R_191125104640775.1215738.9413_107.png,TRUE
3525,19030075-20190804-L_1.2.276.0.75.2.1.20.0.3.190804154558531.1076358.19261_112.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/19030075-20190804-L_1.2.276.0.75.2.1.20.0.3.190804154558531.1076358.19261_112.png,TRUE
2457,86173210-20170615-R_170615164453812_118.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173210-20170615-R_170615164453812_118.png,TRUE
1202,14003447-20160122-R_160122151656671_125.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14003447-20160122-R_160122151656671_125.png,TRUE
891,1301020-20140821-L_140821112836218._098.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301020-20140821-L_140821112836218._098.png,TRUE
759,1301097-20180131-L_180131111423218._127.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301097-20180131-L_180131111423218._127.png,TRUE
163,18010151-20190716-L_1.2.276.0.75.2.1.20.0.3.190716102939703.1076358.9176_090.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18010151-20190716-L_1.2.276.0.75.2.1.20.0.3.190716102939703.1076358.9176_090.png,TRUE
832,15091416-20191127-L_191127115304733.1215738.3023_014.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,,,,fundus_image_unqualifiedfi_unqualified_disc-positionnannannan,0,1,1,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15091416-20191127-L_191127115304733.1215738.3023_014.png,TRUE
2963,86178024-20181026-R_181026140919593_167.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86178024-20181026-R_181026140919593_167.png,TRUE
432,86174216-20170818-L_170818101123312_057.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86174216-20170818-L_170818101123312_057.png,TRUE
3189,1301192-20180525-R_180525105331890._103.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301192-20180525-R_180525105331890._103.png,TRUE
2292,1301067-20150427-L_150427105903593._051.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301067-20150427-L_150427105903593._051.png,TRUE
2602,1301022-20140909-L_140909151901843._020.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301022-20140909-L_140909151901843._020.png,TRUE
